STATION_NO,R_STATION,R_CTRY,R_LATITUDE,R_LONGITUD,R_ALTITUDE,R_HEIGHT,R_ANT_BEAM,ZONE,ANTEN_TYPE,ANTEN_DIAM,FEED,PROT_RAD,FIG_MERIT,XPD_0,OFF_AXIS,RELAT_LEV,RANGE_REC,INT_TIME,EXP_NO,SATEL_NAME,SATEL_POS,TYPE,START_DATE,END_DATE,DURATION,FREQUENCY,POL_L_C,POLAR,ELEVATION,RAIN_CONC,T_MED,DATA_SAMP,CALIB_INT,DAT_RES,RAIN_GAUGE,RAIN_RES,RAIN_TIME,LOC_GAUGE,ATT_E_T,RR_001,RR_002,RR_003,RR_005,RR_01,RR_02,RR_03,RR_05,RR_1,RR_2,RR_3,RR_5,RR1,RR2,RR3,RR5,RR10,RR20,RR30,RR50,A_001,A_002,A_003,A_005,A_01,A_02,A_03,A_05,A_1,A_2,A_3,A_5,A1,A2,A3,A5,A10,A20,A30,A50,FLAG1,FLAG2,FLAG3,FLAG4,FLAG5,FLAG6,FLAG7,FLAG8,REFERENCES_EXP,COMMENTS
305,ALBERTSLUND,DK,55.68,12.36,27,,,E,,,,,,,,,,,12,INTELSAT V,307,BCN,1985/05/01,1988/08/01,908,11.198,C,45,4.94,N,,10,,,DC,1,10,,,,,,,,,,,,,,,,,,,,,,,20.1,18.6,17,15.2,12.8,10.6,9.4,7.7,5.8,4.2,3.6,2.9,2.3,1.8,1.6,1.3,0.9,,,,,,,,,,,,JOHN R. LA,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
305,ALBERTSLUND,DK,55.68,12.36,27,,,E,,,,,,,,,,,13,INTELSAT V,307,BCN,1985/05/01,1988/01/01,643,11.198,C,45,4.94,Y,,10,,,DC,1,10,,,64.2,53.2,47.1,38.2,26,18.5,14.3,9.8,7.4,5,4.3,3.3,2.1,1.5,1.2,0.9,0.4,,,,16.8,15.2,14.3,13.1,11.5,9.5,8,6.4,4.9,3.8,3.3,2.8,2.2,1.8,1.5,1.2,0.9,,,,,,,,,,,,JOHN R. LA,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,1,OTS,10,BCN,1979/01/01,1981/12/01,1096,11.6,L,11.8,29.9,Y,,,,,,,,,,48,38,32,25,17,9,,,,,,,,,,,,,,,8,6.5,5.7,4.8,3.8,3,2.6,2,1.4,,,,,,,,,,,,,,,,ME,,,,COST 1985,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,2,OTS,10,BCN,1979/01/01,1981/12/01,1096,11.8,C,45,29.9,Y,,,,,,,,,,48,38,32,25,17,9,,,,,,,,,,,,,,,7.9,6.2,5.4,4.5,3.6,2.8,2.4,1.9,1.3,,,,,,,,,,,,,,,,ME,,,,,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,3,OTS,10,BCN,1979/01/01,1981/12/01,1096,14.5,C,45,29.9,Y,,,,,,,,,,48,38,32,25,17,9,,,,,,,,,,,,,,,11.6,9.2,8.1,6.8,5.5,4.3,3.5,2.7,1.8,,,,,,,,,,,,,,,,ME,,,,,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,4,OTS,10,BCN,1979/01/01,1979/12/01,365,11.8,C,45,29.9,Y,,,,,,,,,,37.7,30.8,25.5,19.2,11.2,,,,,,,,,,,,,,,,5,4.4,4.1,3.6,2.8,2.1,1.7,1.3,,,,,,,,,,,,,0E+0,0E+0,5E-3,5E-2,SE,,,,,I08
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,5,OTS,10,BCN,1980/01/01,1980/12/01,366,11.8,C,45,29.9,Y,,,,,,,,,,47.3,37.5,32.4,25.9,17.4,,,,,,,,,,,,,,,,8.8,7.4,6.8,5.5,4.1,3,2.5,2,1.3,,,,,,,,,,,,1E-3,1E-2,3E-3,1E-1,SE,,,,,I08
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,6,OTS,10,BCN,1981/01/01,1981/12/01,365,11.8,C,45,29.9,Y,,,,,,,,,,60.3,45.6,38.6,30.7,21.1,13,,,,,,,,,,,,,,,8.7,6.4,5.5,4.7,3.8,3.2,2.8,2.3,1.6,,,,,,,,,,,,1E-3,2E-2,0E+0,0E+0,SE,,,,,I08
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,7,OTS,10,BCN,1979/01/01,1979/12/01,365,11.6,L,11.8,29.9,Y,,,,,,,,,,37.7,30.8,25.5,19.2,11.2,,,,,,,,,,,,,,,,5.2,4.5,4.2,3.6,2.9,2.2,1.7,1,,,,,,,,,,,,,2E-3,1E-2,0E+0,0E+0,SE,,,,COST 1985,I08. 11.6 GHz beacon - C.Riva L.Castanet (Oct. 2005)
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,8,OTS,10,BCN,1980/01/01,1980/12/01,366,11.6,L,11.8,29.9,Y,,,,,,,,,,47.3,37.5,32.4,25.9,17.4,,,,,,,,,,,,,,,,9,7.4,6.7,5.5,4.2,3.2,2.7,2.1,1.4,,,,,,,,,,,,1E-3,1E-2,3E-3,1E-1,SE,,,,COST 1985,I08. 11.6 GHz beacon - C.Riva L.Castanet (Oct. 2005)
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,9,OTS,10,BCN,1981/01/01,1981/12/01,365,11.6,L,11.8,29.9,Y,,,,,,,,,,60.3,46.7,39.4,31.2,22,13.5,,,,,,,,,,,,,,,11.2,7.4,6,5.2,4.3,3.5,3,2.5,1.7,1.1,,,,,,,,,,,1E-3,2E-2,0E+0,0E+0,SE,,,,,I08. 11.6 GHz beacon - C.Riva L.Castanet (Oct. 2005)
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,10,OTS,10,BCN,1979/01/01,1979/12/01,365,14.5,C,45,29.9,Y,,,,,,,,,,37.7,30.8,25.5,19.2,11.2,,,,,,,,,,,,,,,,7.6,6.9,6.4,5.5,4.4,3.4,2.8,2.2,1.4,,,,,,,,,,,,2E-3,1E-2,3E-3,1E-1,SE,,,,,I08
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,11,OTS,10,BCN,1980/01/01,1980/12/01,366,14.5,C,45,29.9,Y,,,,,,,,,,47.3,37.5,32.4,25.9,17.4,,,,,,,,,,,,,,,,11.5,10.3,9.4,7.8,6.1,4.4,3.7,2.9,2,1.1,,,,,,,,,,,1E-3,1E-2,3E-3,1E-1,SE,,,,,I08
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,12,OTS,10,BCN,1981/01/01,1981/12/01,365,14.5,C,45,29.9,Y,,,,,,,,,,60.3,45.6,38.6,30.7,21.1,13,1,1,1,1,,,,,,,,,,,8.3,7.3,6.8,6.1,5.4,4.6,4.2,3.4,2.4,1.2,,,,,,,,,,,1E-3,2E-2,0E+0,0E+0,SE,,,,,I08. kept the 4 deleted (by J.P.V.Baptista C.Riva on 18.04.1999) values (constant=1 mm/h) of rain cdf for p>=0.03% C.Riva 19.04.2006
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,13,,,RDM,1978/10/01,1981/09/01,1096,20,L,78.2,29.9,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,12.5,10.7,8.7,7.2,6.1,4.8,3.8,3.2,2.9,2.6,2.2,1.8,1.6,1.4,1.2,1,0.8,0.6,,,,,,,,,,I08
306,MARTLESHAM,UK,52.1,1.3,33,,,E,,,,,,,,,,,14,,,RDM,1978/10/01,1981/09/01,1096,30,L,78.2,29.9,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,15.2,10.7,8.3,6.2,4.8,4.2,3.6,2.8,2.2,1.9,1.7,1.3,1,0.8,0.6,,,,,,,,,,I08
307,NEDERHORST,NL,52.2,5.1,0,0,,E,,,,,,,,,,,1,OTS,10,BCN,1979/01/01,1981/12/01,1096,11.6,L,8.3,30,Y,,,,,,,,,,66,54,47,39.1,30,21,17.2,12.6,8,6,,,,,,,,,,,9.9,8.6,7.4,6.2,4.7,3.1,2.6,2,1.6,1.1,,,,,,,,,,,,,,,ME,,,,COST 1985,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
307,NEDERHORST,NL,52.2,5.1,0,0,,E,,,,,,,,,,,2,OTS,10,BCN,1978/07/01,1978/12/01,184,11.6,L,8.3,30,Y,,1,,,DC,,10,,,52.3,41.8,37.3,32.5,24.4,18.7,15.4,12.5,9.1,5.6,,,,,,,,,,,6.2,5.6,5.2,4.8,4.1,3.2,2.6,2,1.4,,,,,,,,,,,,,,,,,,,,,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
307,NEDERHORST,NL,52.2,5.1,0,0,,E,,,,,,,,,,,3,OTS,10,BCN,1979/01/01,1979/12/01,365,11.6,L,8.3,30,Y,,1,,,DC,,10,,,70,56,48.3,37.6,29.2,21.1,17.2,12.8,8.4,5.7,,,,,,,,,,,,9.8,9.2,7.7,5.7,3.6,2.8,2.1,1.4,,,,,,,,,,,,1E-2,1E-1,3E-3,1E-1,SE,,,,,I08
307,NEDERHORST,NL,52.2,5.1,0,0,,E,,,,,,,,,,,4,OTS,10,BCN,1980/01/01,1980/12/01,366,11.6,L,8.3,30,Y,,1,,,DC,,10,,,59.7,51.3,45.4,38.9,29.5,20.7,16.4,12,8,5.5,,,,,,,,,,,7.7,6.4,5.8,5.1,3.6,2.6,2.2,1.8,1.4,1.1,,,,,,,,,,,2E-3,2E-1,5E-3,2E-1,SE,,,,,I08
307,NEDERHORST,NL,52.2,5.1,0,0,,E,,,,,,,,,,,5,OTS,10,BCN,1981/01/01,1981/09/01,273,11.6,L,8.3,30,Y,,1,,,DC,,10,,,50.4,41.6,35.6,29.5,23.8,17.4,13.8,10,6.7,,,,,,,,,,,,9.9,7.4,6.8,6.1,4.7,3.6,3.1,2.6,2,1.4,,,,,,,,,,,,,,,,,,,,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
307,NEDERHORST,NL,52.2,5.1,0,0,,E,,,,,,,,,,,6,OTS,10,BCN,1978/07/01,1980/12/01,896,11.575,L,8.3,30,Y,,1,,,DC,,10,,,60,49.8,43.2,36,27,19,15.2,11.2,7,5,,,,,,,,,,,9,7.9,7,6,4.4,2.9,2.4,1.8,1.3,1,,,,,,,,,,,,,,,,,,,,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
308,SLOUGH,UK,51.5,359.5,30,,,F,,,,,,,,,,,1,OTS,10,BCN,1978/07/01,1980/08/01,752,11.8,C,45,30.3,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10.8,8.5,6.4,4.3,3.9,3.6,3.3,3,,,,,,,,,,,,,,0E+0,0E+0,0E,,,,DAVIES & A,I08. check COST205 why single year are missing (by J.P.V.Baptista C.Riva 18.04.99)
308,SLOUGH,UK,51.5,359.5,30,,,F,,,,,,,,,,,2,SIRIO,345,BCN,1977/09/01,1980/08/01,1096,11.6,C,45,29.5,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.5,5.3,4.2,3,,,,,,,,,,,,,,,,,,1E-3,1E-2,0E,,,,DAVIES & A,I08. other satellite (SIRIO at 11.6 GHz) but 3 years - C.Riva L.Castanet (Oct. 2005)
308,SLOUGH,UK,51.5,359.5,30,,,F,,,,,,,,,,,3,,,RDM,1976/08/01,1978/09/01,761,30,C,45,22.4,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8.6,7.3,5.8,4.6,3,,,,,,,,,,,,,,,DAVIES.I08  MA,
309,LEEHEIM,DE,49.9,8.3,90,,,E,,,,,,,,,,,1,,,RDM,1973/01/01,1977/06/01,1643,11.4,L,90,30,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8.7,7.2,5.7,4.1,3,2.5,2,1.5,1.1,0.9,0.7,0.5,,,,,,,,,,,,,,,,BRUSSAARD,I08
309,LEEHEIM,DE,49.9,8.3,90,,,E,,,,,,,,,,,2,OTS,10,BCN,1979/01/01,1979/12/01,355,11.8,C,45,32.9,Y,,,,,,,,,,68.6,56.7,50.7,42.2,32.9,20,15,10.7,6.7,4.3,3.3,2.3,1.4,,,,,,,,14.8,11.8,10.3,8.2,6,3.5,2.6,1.9,1.2,,,,,,,,,,,,1E-2,1E-1,1E-2,1E-1,0E,,,,DOC 5/214,I08
309,LEEHEIM,DE,49.9,8.3,90,,,E,,,,,,,,,,,3,OTS,10,BCN,1980/01/01,1980/12/01,356,11.8,C,45,32.9,Y,,10,,,DC,,60,,,50,40.4,35.7,30.3,24.3,14.7,11,8.2,5.5,3.8,3.1,2.2,1.4,,,,,,,,13.2,11.6,10.7,7.9,5.3,3,2.2,1.5,0.9,,,,,,,,,,,,1E-2,1E-1,3E-3,1E-1,0E,,,,DOC 5/214,I08
309,LEEHEIM,DE,49.9,8.3,90,,,E,,,,,,,,,,,4,OTS,10,BCN,1981/01/01,1981/12/01,343,11.8,C,45,32.9,Y,,10,,,DC,,60,,,83,71.9,66.1,49.2,33,22.2,17.6,12.2,7.4,4.9,3.9,2.8,1.8,,,,,,,,21.1,16.8,14.7,11.2,7.8,4.4,3.1,2.2,1.4,,,,,,,,,,,,3E-3,1E-1,1E-2,1E-1,0E,,,,DOC 5/214,I08
309,LEEHEIM,DE,49.9,8.3,90,,,E,,,,,,,,,,,5,OTS,10,BCN,1980/01/01,1980/12/01,356,11.6,L,6.5,32.9,Y,,,,,,,,,,68,59,52.6,45.8,35.6,21.6,15.6,10.7,,,,,,,,,,,,,13.4,11.8,10.7,9.1,5.1,2.8,2.2,1.6,,,,,,,,,,,,,1E-2,5E-2,5E-3,5E-2,0E,,,,COST 1985,I08
311,GOMETZ,FR,48.7,2.1,170,,,H,,,,,,,,,,,1,SIRIO,345,BCN,1978/01/01,1978/12/01,365,11.6,C,45,32,Y,,2,,,,,60,,,39.2,32,28.5,24.7,20,14.2,12,9.2,6,,,,,,,,,,,,7.8,6.9,6.4,5.7,4.7,3.8,3.4,2.9,2.4,1.9,1.6,1.3,1,,,,,,,,1E-2,1E-1,5E-3,1E+0,0E,,,,,I08
311,GOMETZ,FR,48.7,2.1,170,,,H,,,,,,,,,,,2,OTS,10,BCN,1979/01/01,1979/12/01,365,11.6,L,0,33.6,Y,,,,,,,,,,54,40,35,27.4,21,13.7,11.5,8.3,6,4.3,4,,,,,,,,,,9.3,8.2,7.3,6.2,4.7,3.7,3.3,2.8,2.2,1.6,1.3,,,,,,,,,,1E-3,3E-1,3E-3,3E-1,0E,,,,,I08
311,GOMETZ,FR,48.7,2.1,170,,,H,,,,,,,,,,,3,OTS,10,BCN,1979/01/01,1979/12/01,365,11.8,C,45,33.6,Y,,2,,,,,60,,,54,40,35,27.4,21,13.7,11.5,8.3,6,4.3,4,,,,,,,,,,10.4,8.9,7.9,6.8,5.4,4.3,3.8,3.1,2.4,1.8,1.6,1.3,1,,,,,,,,1E-3,3E-2,1E-3,1E+0,0E,,,,,I08
311,GOMETZ,FR,48.7,2.1,170,,,H,,,,,,,,,,,4,OTS,10,BCN,1979/01/01,1979/12/01,365,14.5,C,45,33.6,Y,,,,,,,,,,54,40,35,27.4,21,13.7,11.5,8.3,6,4.3,4,,,,,,,,,,15,12.5,10.9,8.9,7,5.8,5.2,4.6,3.7,3,2.6,2.2,1.6,,,,,,,,1E-3,3E-2,2E-3,1E+0,0E,,,,,I08
312,MUNICH,DE,48.2,11.6,510,,,K,,,,,,,,,,,1,SIRIO,345,BCN,1979/01/01,1979/12/01,365,11.6,C,45,29,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,9.8,8.2,6.7,5,3.1,2.3,1.6,1,,,,,,,,,,,,,,1E-2,1E-1,0E,,,,DOSCH 82,I08
313,LARIO,IT,46.2,9.4,208,,,K,,,,,,,,,,,1,SIRIO,345,BCN,1978/01/01,1982/12/01,1702,11.6,C,45,32,Y,,,,,,,,,,117,96,84,69.3,52,34.5,27.8,19.9,12.5,8.6,7,5.2,3.2,,,,,,,,,,,15.4,11.5,8.5,6.5,4.5,2.9,1.9,1.5,,,,,,,,,,,,,,ME,,,,COST 1985,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
313,LARIO,IT,46.2,9.4,208,,,K,,,,,,,,,,,2,SIRIO,345,BCN,1978/01/01,1981/12/01,1362,17.8,C,45,32,Y,,,,,,,,,,116,94,84,67.1,50,34,27.8,19.4,12.5,8.5,7,5.1,3.5,,,,,,,,,,,,22,15.5,11.6,8.3,5.3,,,,,,,,,,,,,,,,ME,,,,,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
313,LARIO,IT,46.2,9.4,208,,,K,,,,,,,,,,,3,SIRIO,345,BCN,1978/01/01,1978/12/01,340,11.6,C,45,32,Y,,,,,TB,,60,,,93,78,69.5,58,43,30,23.7,17.6,12,8.5,6.5,4.7,3.1,,,,,,,,,15,12.8,10.7,8,5.4,4.2,3,2,1.3,,,,,,,,,,,2E-3,2E-1,2E-3,2E-1,SE,,,,,I08
313,LARIO,IT,46.2,9.4,208,,,K,,,,,,,,,,,4,SIRIO,345,BCN,1979/01/01,1979/12/01,340,11.6,C,45,32,Y,,,,,TB,,60,,,125,100,87.8,75,57,38,29,20.7,13,9,7.6,6,4.1,,,,,,,,,,,15.2,12,8.8,6.9,4.9,2.9,1.9,1.6,1.2,,,,,,,,,3E-3,5E-1,5E-3,5E-1,SE,,,,COST 1985,I08
313,LARIO,IT,46.2,9.4,208,,,K,,,,,,,,,,,5,SIRIO,345,BCN,1980/01/01,1980/12/01,341,11.6,C,45,32,Y,,,,,TB,,60,,,85,70,60.1,49.8,37.5,27.5,22.8,17.6,12.5,7.4,6.2,4.5,2.5,,,,,,,,,15,11.5,8.6,6.3,4.7,4.1,3.4,2.6,1.9,1.6,1.2,,,,,,,,,2E-3,2E-1,2E-3,5E-1,SE,,,,,I08
313,LARIO,IT,46.2,9.4,208,,,K,,,,,,,,,,,6,SIRIO,345,BCN,1981/01/01,1981/12/01,340,11.6,C,45,32,Y,,,,,TB,,60,,,140,114,98,79.9,58,39,29.7,21.2,13.5,9,7.2,5.5,3.6,,,,,,,,,,,15.3,13,9.6,7.3,4.9,2.8,1.8,1.4,,,,,,,,,,5E-3,3E-1,2E-2,3E-1,SE,,,,,I08
313,LARIO,IT,46.2,9.4,208,,,K,,,,,,,,,,,7,SIRIO,345,BCN,1982/01/01,1982/12/01,340,11.6,C,45,32,Y,,,,,,,,,,132,108,95.5,80.5,62,43.5,32.9,23.2,14,8.8,6.8,5,3,,,,,,,,,,,,16.8,11.8,9.5,7,4.2,2.7,2.1,1.5,,,,,,,,,1E-2,5E-1,1E-2,5E-1,SE,,,,,I08
313,LARIO,IT,46.2,9.4,208,,,K,,,,,,,,,,,8,SIRIO,345,BCN,1978/01/01,1978/12/01,340,17.8,C,45,32,Y,,,,,,,,,,93,78,69.5,58,43,30,23.7,17.6,12,8.5,6.5,4.7,3.1,,,,,,,,,,,,16.4,11.7,8.9,6.5,4.4,,,,,,,,,,,,1E-2,1E-1,1E-2,1E-1,SE,,,,,I08
313,LARIO,IT,46.2,9.4,208,,,K,,,,,,,,,,,9,SIRIO,345,BCN,1979/01/01,1979/12/01,340,17.8,C,45,32,Y,,,,,,,,,,125,100,87.8,75,57,38,29,20.7,13,9,7.6,6,4.1,,,,,,,,,,,,,18.5,14.5,10.2,6.3,,,,,,,,,,,,2E-2,1E-1,2E-2,1E-1,SE,,,,,I08
313,LARIO,IT,46.2,9.4,208,,,K,,,,,,,,,,,10,SIRIO,345,BCN,1980/01/01,1980/12/01,341,17.8,C,45,32,Y,,,,,,,,,,85,70,60.1,49.8,37.5,27.5,22.8,17.6,12.5,7.4,6.2,4.5,2.5,,,,,,,,,,,18.3,14,10.2,8.9,7.3,5.4,3.9,,,,,,,,,,,5E-3,2E-1,5E-3,2E-1,SE,,,,,I08
313,LARIO,IT,46.2,9.4,208,,,K,,,,,,,,,,,11,SIRIO,345,BCN,1981/01/01,1981/12/01,340,17.8,C,45,32,Y,,,,,,,,,,140,114,98,79.9,58,39,29.7,21.2,13.5,9,7.2,5.5,3.6,,,,,,,,,,,,26,20.4,16.4,10.3,7.2,,,,,,,,,,,,1E-2,1E-1,0E+0,0E+0,SE,,,,,I08. Increase data points to be checked with M.Mauri (by J.P.V.Baptista C.Riva 18.04.1999)
314,SPINO D'ADDA,IT,45.4,9.5,84,,,K,,,,,,,,,,,1,SIRIO,345,BCN,1980/01/01,1982/12/01,1077,11.6,L,90,32,Y,,2,,,TB,,60,,,126,107,92.5,78,55.4,36,26.7,17.6,9.9,6.1,5,3.2,,,,,,,,,,,,20,14.8,9.6,6.9,4.5,2.8,,,,,,,,,,,,,,,,ME,,,,COST 1985,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
314,SPINO D'ADDA,IT,45.4,9.5,84,,,K,,,,,,,,,,,2,SIRIO,345,BCN,1979/10/01,1979/12/01,90,11.6,L,90,32,Y,,2,,,TB,,60,,,,65,59.7,52.2,38.2,25.1,20.3,15.1,10.1,6.9,6.2,5.2,3.8,,,,,,,,,8.1,7.5,6.5,5,3.3,2.7,,,,,,,,,,,,,,,,,,,,,,,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
314,SPINO D'ADDA,IT,45.4,9.5,84,,,K,,,,,,,,,,,3,SIRIO,345,BCN,1980/01/01,1980/12/01,360,11.6,L,90,32,Y,,2,,,TB,,60,,,51.5,44.8,41,35.3,26.2,18.6,15.3,11.9,8.2,5.9,4.6,3.4,2.1,,,,,,,,13.6,9.1,7.7,6.2,4.8,3.7,3.1,2.4,,,,,,,,,,,,,5E-3,5E-2,1E-3,5E-2,SE,,,,,I08
314,SPINO D'ADDA,IT,45.4,9.5,84,,,K,,,,,,,,,,,4,SIRIO,345,BCN,1981/01/01,1981/12/01,359,11.6,L,90,32,Y,,2,,,TB,,60,,,152,127,115.5,97.2,70,44.5,32.6,22,12.2,6.6,4.5,2.6,0.8,,,,,,,,18.1,16.9,16.1,14.8,12.4,9.5,7.2,5.1,3.2,2,,,,,,,,,,,3E-3,2E-1,2E-2,2E-1,SE,,,,,I08
314,SPINO D'ADDA,IT,45.4,9.5,84,,,K,,,,,,,,,,,5,SIRIO,345,BCN,1982/01/01,1982/12/01,359,11.6,L,90,32,Y,,2,,,TB,,60,,,133,109,99.3,87.7,69.3,48,35,21.8,9.8,5.2,4,2.8,1.5,,,,,,,,,,,,25,17.5,12.1,7.4,3.5,2.1,,,,,,,,,,,1E-2,2E-1,2E-2,2E-1,SE,,,,,I08
314,SPINO D'ADDA,IT,45.4,9.5,84,,,K,,,,,,,,,,,6,SIRIO,345,BCN,1979/01/01,1979/12/01,359,11.6,L,90,32,N,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9.4,8.7,7.8,6.5,5,4.1,3.2,2.3,,,,,,,,,,,,,,1E-2,1E-1,0E,,,,,I08
315,FUCINO,IT,42,13.6,680,,,K,,,,,,,,,,,1,,,RDM,1973/01/01,1981/12/01,2555,11.4,L,90,42,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,8,7,5.8,4.6,3.3,2.8,2.2,1.6,1.1,0.9,0.7,0.5,,,,,,,,,,,,,,,,BRUSSAARD,I08
315,FUCINO,IT,42,13.6,680,,,K,,,,,,,,,,,2,SIRIO,345,BCN,1978/01/01,1982/12/01,1795,11.6,C,45,33.3,Y,,,,,,,,,,69,52.5,46,35.9,26,18.3,15,11.7,8.5,6,5,3.6,2,,,,,,,,12.9,10.4,9,7,4.9,3.5,3,2.5,1.9,1.4,1.2,,,,,,,,,,,,,,ME,,,,,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
315,FUCINO,IT,42,13.6,680,,,K,,,,,,,,,,,3,SIRIO,345,BCN,1978/01/01,1981/12/01,1436,17.8,C,45,33.3,Y,,,,,,,,,,69,52.5,46,35.9,26,18.3,15,11.7,8.5,6,5,3.6,2,,,,,,,,26.7,21.7,18.8,14.8,10.6,7.7,6.8,5.5,4.3,3.2,2.8,,,,,,,,,,,,,,ME,,,,,I08. Not considered in ESA contract 17760/03/NL/JA (Oct. 2005)
315,FUCINO,IT,42,13.6,680,,,K,,,,,,,,,,,4,SIRIO,345,BCN,1978/01/01,1978/12/01,359,11.6,C,45,33.3,Y,,,,,TB,,60,,,79,59,49,38.7,27,19,15.9,12.7,9.3,7,5.7,4.2,2.3,,,,,,,,11.5,7.8,6.9,5.8,3.5,2.7,2.41,1.95,1.55,1.26,1.15,1.1,,,,,,,,,1E-3,5E-1,5E-3,1E-1,SE,,,,,I08
315,FUCINO,IT,42,13.6,680,,,K,,,,,,,,,,,5,SIRIO,345,BCN,1979/01/01,1979/12/01,359,11.6,C,45,33.3,Y,,,,,TB,,60,,,75,54,44.6,35.1,25.5,19,15.9,12.7,9.3,7,5.7,4.4,2.9,,,,,,,,12,10.7,9.8,8.3,5.2,2.9,2.4,1.9,1.4,1.1,,,,,,,,,,,1E-3,2E-1,5E-3,2E-1,SE,,,,COST 1985,I08
315,FUCINO,IT,42,13.6,680,,,K,,,,,,,,,,,6,SIRIO,345,BCN,1980/01/01,1980/12/01,360,11.6,C,45,33.3,Y,,,,,TB,,60,,,56,46.5,42,36,29,21,17.2,13.4,9.3,6.6,5.3,4,2.4,,,,,,,,7.2,6.6,6.2,5.7,4.7,3.6,2.9,2.2,1.6,1.1,,,,,,,,,,,1E-2,2E-1,2E-2,2E-1,SE,,,,COST 1985,I08
315,FUCINO,IT,42,13.6,680,,,K,,,,,,,,,,,7,SIRIO,345,BCN,1981/01/01,1981/12/01,359,11.6,C,45,33.3,Y,,,,,TB,,60,,,54,42.5,36.7,29.5,21.2,15,12.2,9.4,6.8,4.7,3.8,3,1.7,,,,,,,,10.8,9.8,8.8,7,4.6,3.4,2.9,2.5,2,1.5,1.3,,,,,,,,,,1E-3,2E-1,3E-3,3E-1,SE,,,,,I08
315,FUCINO,IT,42,13.6,680,,,K,,,,,,,,,,,8,SIRIO,345,BCN,1982/01/01,1982/12/01,359,11.6,C,45,33.3,Y,,,,,,,,,,118,79,56.5,39.7,27.5,20,15.9,11.5,7.4,4.6,3.3,2.1,,,,,,,,,,18.5,14.4,10.2,6.5,4.4,3.8,3.1,2.5,1.9,1.7,1.3,,,,,,,,,2E-3,5E-1,2E-3,5E-1,SE,,,,,I08
315,FUCINO,IT,42,13.6,680,,,K,,,,,,,,,,,9,SIRIO,345,BCN,1978/01/01,1978/12/01,359,17.8,C,45,33.3,Y,,,,,,,,,,79,59,49,38.7,27,19,15.9,12.7,9.3,7,5.7,4.2,2.3,,,,,,,,27.8,25,18.4,12.6,10.8,7.1,6.2,5.2,,,,,,,,,,,,,1E-3,5E-2,1E-2,5E-2,SE,,,,,I08
315,FUCINO,IT,42,13.6,680,,,K,,,,,,,,,,,10,SIRIO,345,BCN,1979/01/01,1979/12/01,359,17.8,C,45,33.3,Y,,,,,,,,,,75,54,44.6,35.1,25.5,19,15.9,12.7,9.3,7,5.7,4.4,2.9,,,,,,,,26,23.5,21,16.8,10.3,6.7,5.8,,,,,,,,,,,,,,1E-3,3E-2,3E-3,3E-2,SE,,,,,I08
