ATT001,ATT002,ATT003,ATT005,ATT01,ATT02,ATT03,ATT05,ATT_1,ATT_2,ATT_3,ATT_5,ATT1,ATT2,ATT3,ATT5,ATT10,ATT20,ATT30,ATT50,,R_LATITUDE,R_LONGITUD,R_RAINHEIGHT,R_ALTITUDE,R_RAINHEIGHT2,R_HEIGHT,R_ANT_BEAM,ANTEN_DIAM,FIG_MERIT,XPD_0,OFF_AXIS,RELAT_LEV,RANGE_REC,INT_TIME,EXP_NO,DURATION,FREQUENCY,POLAR,ELEVATION,T_MED,DATA_SAMP,CALIB_INT,DAT_RES,RAIN_RES,FLAG1,FLAG2,FLAG3,FLAG4,RAIN_TIME,RR_001,RR_002,RR_003,RR_005,RR_01,RR_02,RR_03,RR_05,RR_1,RR_2,RR_3,RR_5,RR1,RR2,RR3,RR5,RR10,RR20,RR30,RR50,A_001,A_002,A_003,A_005,A_01,A_02,A_03,A_05,A_1,A_2,A_3,A_5,A1,A2,A3,A5,A10,A20,A30,A50,FLAG5
7.496842679,6.491890231,5.894798665,5.18595796,3.94346266,2.807759911,2.258588902,1.480008489,0.943193685,0.620730163,0.485392312,0.341992103,0.199173528,0.09893244,0.049141208,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,1,365,18.68,90,37.7,0,0,0,0,0,0.00,3.00,0.01,10.00,0,87.3,75.7,68.8,60.6,46.2,33,26.6,17.5,11.2,7.4,5.8,4.1,2.4,1.2,0.6,0,0,0,0,0,31.9,29.6,28.2,26.1,21.6,17.1,14.3,11.3,8.1,6,4.9,3.6,2.4,1.4,1.1,0.7,0.6,0.5,0.4,0.3,0T
18.98267195,17.45319873,15.45886539,14.28259861,11.24472027,8.397323713,7.06335703,4.818011274,3.22940492,2.317707397,1.868313942,1.399979927,0.903339914,0.46265831,0.275098957,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,2,365,39.59,45,37.7,0,0,0,0,0,0.00,2.00,0.03,10.00,0,83.6,75.8,65.8,60,45.4,32.3,26.4,16.9,10.6,7.2,5.6,4,2.4,1.1,0.6,0,0,0,0,0,0,0,0,0,0,0,37.5,31,23.2,17.5,14.2,10.6,6.9,3.8,2.6,1.9,1.3,1,0.9,0.7,0T
22.50114588,19.99604018,18.13158095,16.69457101,13.30426007,10.14073694,8.577629426,5.992291561,4.126754254,3.058976181,2.505889249,1.918661895,1.279219385,0.688759189,0.425760949,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,3,365,49.49,90,37.7,0,0,0,0,0,0.00,3.00,0.10,10.00,0,89,76.7,67.8,61.1,45.9,32.6,26.4,16.8,10.5,7.2,5.6,4,2.4,1.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,24.6,20.1,15.7,10.9,6.7,5.2,4.1,3.2,2.7,2.6,2.3,0T
4.883675079,4.288273084,3.581717995,3.125726797,2.464395146,1.864635811,1.428791203,1.028243385,0.646139058,0.417851423,0.333572489,0.232710025,0.123928269,0.05741552,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,4,365,18.68,90,37.7,0,0,0,0,0,0.00,2.00,0.01,10.00,0,57.1,50.2,42,36.7,29,22,16.9,12.2,7.7,5,4,2.8,1.5,0.7,0,0,0,0,0,0,23.7,21.8,19.6,17.3,13.3,10.2,8.5,7.2,5.5,4,3.2,2.4,1.6,1,0.8,0.7,0.6,0.5,0.4,0.3,0T
13.68845942,12.27792266,10.7543441,9.675074399,7.678577285,6.134965312,4.769067989,3.437349261,2.066908652,1.459805531,1.156128347,0.870961059,0.498505635,0,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,5,365,39.59,45,37.7,0,0,0,0,0,0.00,1.00,0.02,10.00,0,57.1,50.3,43.1,38.1,29.1,22.4,16.7,11.4,6.3,4.2,3.2,2.3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,33.2,28.6,22.5,15.8,11,8.9,6.7,4.5,2.7,2.1,1.6,1.2,1,0.8,0.6,0T
15.15792236,13.00434988,12.04630607,10.41134278,8.936671042,6.854178113,5.302317126,4.281949009,2.991349432,2.217351967,1.842130872,1.4045537,0.927264369,0.534950957,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,6,365,49.49,90,37.7,0,0,0,0,0,0.00,3.00,0.03,10.00,0,54.1,44.6,40.5,33.7,27.8,19.9,14.4,11,7,4.8,3.8,2.7,1.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,32.2,26.9,21.5,16.4,13.9,11.2,8.3,5.8,4.8,4,3.2,2.7,2.5,2.3,0T
5.315559184,4.391768167,3.547283547,3.074143033,2.55019638,1.91597975,1.556865568,1.172977555,0.764833044,0.510743712,0.400981663,0.29991457,0.199173528,0.107258428,0.06570112,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,7,366,18.68,90,37.7,0,0,0,0,0,0.00,3.00,0.01,10.00,0,62.1,51.4,41.6,36.1,30,22.6,18.4,13.9,9.1,6.1,4.8,3.6,2.4,1.3,0.8,0,0,0,0,0,21.1,19.5,18.5,17,14.5,11,9.5,7.7,5.8,4.3,3.6,2.9,2,1.2,0.9,0.6,0.5,0.4,0.4,0.3,0T
14.22132877,11.03195851,9.718616772,8.90763148,7.746420469,6.040885989,4.988671196,3.847186622,2.699234982,1.925398155,1.578264785,1.279020421,0.935527243,0.568967681,0.389506959,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,8,366,39.59,45,37.7,0,0,0,0,0,0.00,2.00,0.01,10.00,0,59.7,44.4,38.3,34.6,29.4,22,17.6,13,8.6,5.8,4.6,3.6,2.5,1.4,0.9,0,0,0,0,0,0,0,0,0,37.5,31.7,28,22.5,16.4,12.2,10.4,8.3,5.9,3.8,2.9,1.9,1.4,1,0.9,0.7,0T
16.39028288,12.95805078,11.52404015,10.63139248,9.342468312,7.314879205,6.105238031,4.829168762,3.489651178,2.541335135,2.143713208,1.764763415,1.3213386,0.834031908,0.587363946,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,9,366,49.49,90,37.7,0,0,0,0,0,0.00,3.00,0.02,10.00,0,59.7,44.4,38.3,34.6,29.4,21.6,17.2,12.8,8.5,5.7,4.6,3.6,2.5,1.4,0.9,0,0,0,0,0,0,0,0,0,0,0,38.2,30.3,22.7,17.6,15.2,12.4,9.4,6.7,5.4,4,3.2,2.7,2.5,2.3,0T
5.030476829,4.348642392,3.822844875,3.34074406,2.541615017,1.625213058,1.249671153,0.943193685,0.629198725,0.417851423,0.325154876,0.207552988,0.107258428,0.049141208,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,10,365,18.68,90,37.7,0,0,0,0,0,0.00,2.00,0.01,10.00,0,58.8,50.9,44.8,39.2,29.9,19.2,14.8,11.2,7.5,5,3.9,2.5,1.3,0.6,0,0,0,0,0,0,20.9,19.1,17.8,16.5,13.6,10.5,8.3,6.8,4.7,3.3,2.7,2,1.2,0.8,0.7,0.6,0.5,0.4,0.3,0.3,0T
14.03725518,12.40342612,11.11714423,9.914159837,7.859274184,5.37519947,4.274840724,3.38556365,2.372816122,1.695264889,1.339726831,0.935527243,0.533929738,0.275098957,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,11,365,39.59,45,37.7,0,0,0,0,0,0.00,3.00,0.02,10.00,0,58.8,50.9,44.8,39.2,29.9,19.2,14.7,11.2,7.4,5,3.8,2.5,1.3,0.6,0,0,0,0,0,0,0,0,0,0,0,36.5,30.1,23.6,15.5,10.2,8.2,6.1,3.7,2.3,1.8,1.4,1,0.8,0.7,0.6,0T
7.926475055,6.990493013,6.468653511,5.707454331,4.739129803,3.970025799,3.554654337,3.159695163,2.576652879,1.994406722,1.647018469,1.193869918,0.737998414,0.368408499,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,12,365,49.49,90,37.7,0,0,0,0,0,0.00,2.00,0.10,10.00,0,23.9,20.4,18.5,15.8,12.5,10,8.7,7.5,5.8,4.2,3.3,2.2,1.2,0.5,0,0,0,0,0,0,0,37.9,36.1,34,31.2,27.7,25.9,23.3,19.2,14,11.7,9.4,6.5,4.6,4,3.4,2.9,2.6,2.4,2.1,0T
4.590197541,3.624765439,3.013972289,2.284305339,1.608123601,1.045261464,0.85821627,0.688507973,0.476944585,0.316739316,0.232710025,0.157329107,0.073996602,0,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,13,365,18.68,90,37.7,0,0,0,0,0,0.00,1.00,0.01,50.00,0,53.7,42.5,35.4,26.9,19,12.4,10.2,8.2,5.7,3.8,2.8,1.9,0.9,0,0,0,0,0,0,0,20.2,16,15.1,13.9,10.9,8,6.9,5.9,4.7,3.6,3.1,2.4,1.5,0.9,0.7,0.6,0.5,0.4,0.4,0.3,0T
12.98637133,10.62581396,9.083984065,7.177937434,5.37519947,3.71992732,3.150856751,2.618275138,1.896891688,1.339726831,1.06252565,0.772575053,0.426343407,0,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,14,365,39.59,45,37.7,0,0,0,0,0,0.00,1.00,0.05,50.00,0,53.7,42.5,35.4,26.9,19.2,12.5,10.3,8.3,5.7,3.8,2.9,2,1,0,0,0,0,0,0,0,0,0,0,35.7,31,25.7,22.3,18.2,14.5,11.3,9.5,7.2,4.6,2.5,1.9,1.5,1.1,0.9,0.8,0.6,0T
15.06891577,12.51602724,10.82600169,8.706299473,6.496385933,4.678856177,4.001498508,3.358686059,2.434601873,1.764763415,1.445680321,1.062749422,0.587363946,0,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,15,365,49.49,90,37.7,0,0,0,0,0,0.00,1.00,0.30,50.00,0,53.7,42.5,35.4,26.9,18.6,12.3,10.1,8.1,5.4,3.6,2.8,1.9,0.9,0,0,0,0,0,0,0,0,0,39.2,37,34.1,30.9,29.1,26.7,23.1,18.8,15.9,11.8,7.7,5,4.2,3.7,3.2,2.8,2.5,2.1,0T
4.719651782,4.41764555,4.17617998,3.788389187,2.747641052,1.873192219,1.480008489,0.99421523,0.688507973,0.493841424,0.392549272,0.283098716,0.165690394,0.06570112,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,16,365,18.68,90,37.7,0,0,0,0,0,0.01,2.00,0.10,50.00,0,55.2,51.7,48.9,44.4,32.3,22.1,17.5,11.8,8.2,5.9,4.7,3.4,2,0.8,0,0,0,0,0,0,30.1,28.4,26.8,23,19.5,15.5,13.9,12.4,9.2,6,4.7,3.7,2.7,2.1,1.6,1,0.6,0.5,0.4,0.3,0T
13.25554311,12.40342612,11.43563589,10.73294019,8.03928413,5.709653951,4.174880691,3.071982207,2.345288625,1.782138179,1.489565364,1.125072221,0.705823884,0.352081976,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,17,365,39.59,45,37.7,0,0,0,0,0,0.01,2.00,0.02,50.00,0,55,50.9,46.3,43,30.7,20.6,14.3,10,7.3,5.3,4.3,3.1,1.8,0.8,0,0,0,0,0,0,0,0,39.1,37.6,35.3,31.2,27.2,23.7,19.1,14.3,12.1,9.9,6.8,4.6,3.4,2.1,1.3,1,0.9,0.7,0T
15.22458815,14.05784992,13.23520741,12.3755997,9.190842046,6.854178113,4.859084564,3.90688448,3.058976181,2.362767248,2.031998551,1.567296452,1.018115123,0.534950957,0,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,18,365,49.49,90,37.7,0,0,0,0,0,0.01,2.00,0.05,50.00,0,54.4,49.2,45.6,41.9,28.8,19.9,12.9,9.8,7.2,5.2,4.3,3.1,1.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7,27.6,21.3,18.3,14.9,10.6,7.6,6,4.4,3.1,2.6,2.5,2.3,0T
4.072734559,3.710874721,3.332140808,2.936626563,2.275732889,1.727784761,1.471471099,1.181496788,0.815756814,0.561481556,0.443168026,0.325154876,0.207552988,0.09893244,0.05741552,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,19,366,18.68,90,37.7,0,0,0,0,0,0.01,3.00,0.01,50.00,0,47.7,43.5,39.1,34.5,26.8,20.4,17.4,14,9.7,6.7,5.3,3.9,2.5,1.2,0.7,0,0,0,0,0,23.1,20.6,19.2,17.6,14.8,12.2,10.8,9,7,5.6,4.9,4.2,3.2,2,1.4,0.8,0.6,0.4,0.4,0.3,0T
11.7315714,10.83988926,9.892464645,8.885546841,7.177937434,5.757164298,5.012971497,4.149828863,3.019212351,2.178964527,1.782138179,1.369908362,0.903339914,0.498505635,0.275098957,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,20,366,39.59,45,37.7,0,0,0,0,0,0.01,3.00,0.10,50.00,0,47.7,43.5,39.1,34.5,26.9,20.8,17.7,14.2,9.8,6.7,5.3,3.9,2.4,1.2,0.6,0,0,0,0,0,0,39.2,37.1,35,32,28.8,26.8,24,19.7,15.2,12.7,10.1,7.4,5,3.8,2.6,1.7,1.2,1,0.7,0T
14.28412495,13.07371829,12.44586499,10.85026365,8.885612107,7.153164477,6.273648081,5.273075419,3.90688448,2.92332259,2.398754511,1.880497665,1.3213386,0.737998414,0.481163929,0,0,0,0,0,,45.4,9.5,3.3407,84,3.2567,0,0,0,0,0,0,0,0,0,21,366,49.49,90,37.7,0,0,0,0,0,0.01,3.00,0.10,50.00,0,50.2,44.9,42.2,35.5,27.6,21,17.8,14.3,9.8,6.8,5.3,3.9,2.5,1.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,22.8,18.8,15.4,11.7,8.4,6.5,4.5,3.1,2.6,2.5,2.3,0T
3.764035224,2.975381147,2.460699005,2.111666085,1.547097815,1.131252276,0.818557961,0.518634181,0.295437184,0.175107271,0.129840126,0.08677411,0.049412892,0,0,0,0,0,0,0,,56.7,37.33,2.7512,120,2.6312,0,0,0,0,0,0,0,0,0,1,365,11.5,45,12,0,0,0,0,0,0.05,1.00,0.05,1.00,0,85.6,70,59.5,52.2,40,30.6,23.2,15.7,9.7,6.2,4.8,3.4,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,4.3,3.3,2.9,2.6,2.2,0,0,0,0,0,0,0,SE
2.73344544,2.092768101,1.747769583,1.266296865,0.806201639,0.491713561,0.334953666,0.228992544,0.139372815,0.092768404,0.072054183,0.052173603,0,0,0,0,0,0,0,0,,56.7,37.33,2.7512,120,2.6312,0,0,0,0,0,0,0,0,0,2,365,11.5,45,12,0,0,0,0,0,0.01,0.50,0.01,1.00,0,65.1,51.8,44.4,33.7,22.9,15,10.8,7.8,5.1,3.6,2.9,2.2,0,0,0,0,0,0,0,0,0,0,0,0,10,6.4,4.8,4.1,3.1,2.3,2,1.6,1.3,0,0,0,0,0,0,0,SE
3.315857896,2.335507778,1.891201768,1.524521646,1.04533015,0.596645852,0.427230939,0.288330854,0.145781049,0.092768404,0.072054183,0.054955564,0,0,0,0,0,0,0,0,,56.7,37.33,2.7512,120,2.6312,0,0,0,0,0,0,0,0,0,3,365,11.5,45,12,0,0,0,0,0,0.02,0.50,0.02,1.00,0,76.8,56.9,47.5,39.5,28.6,17.7,13.3,9.5,5.3,3.6,2.9,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,7.8,6.2,4.9,3.7,3.1,2.5,1.9,0,0,0,0,0,0,0,SE
3.422058929,2.455866615,2.135322912,1.715610696,1.218127339,0.748904301,0.530234243,0.345852314,0.201789755,0.117286377,0.089764035,0.063421527,0,0,0,0,0,0,0,0,,56.7,37.33,2.7512,120,2.6312,0,0,0,0,0,0,0,0,0,4,1095,11.5,45,12,0,0,0,0,0,0.00,0.00,0.00,0.00,0,78.9,59.4,52.7,43.7,32.6,21.5,16,11.1,7,4.4,3.5,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,8.2,5.8,4.2,3.2,2.8,2.4,1.9,0,0,0,0,0,0,0,ME
2.140058833,1.858671914,1.706438327,1.547097815,1.270689208,0.98578091,0.843351248,0.688210077,0.530234243,0.44605978,0.408521121,0.371474256,0.334953666,0,0,0,0,0,0,0,,52.19,14.05,2.7811,50,2.7311,0,1,2.5,12.8,0,0,0,0,0,1,245,11.5,45,24.7,0,0,0,0,0,0.00,0.00,0.00,0.00,60,52.8,46.8,43.5,40,33.8,27.2,23.8,20,16,13.8,12.8,11.8,10.8,0,0,0,0,0,0,0,10.4,9.6,8.8,7.6,6.2,5.4,5,4.6,4,3.7,3.6,3.4,3.1,2.7,2.5,2.2,1.9,1.6,1.3,1,N
7.67570747,6.772488977,4.173082334,3.605223764,2.436550791,1.660683672,1.279480465,0.769297497,0.4347484,0.342213843,0.313310404,0,0,0,0,0,0,0,0,0,,52.19,14.05,2.7811,50,2.7311,0,1,2.5,12.8,0,0,0,0,0,2,279,11.5,45,24.7,0,0,0,0,0,0.00,0.00,0.00,0.00,60,157.5,141.5,93.5,82.5,59,42.5,34,22,13.5,11,10.2,0,0,0,0,0,0,0,0,0,10,8.6,7.5,6.8,6.3,5.8,5.4,4.6,3.8,3.4,3.2,2.9,2.6,2.2,2.1,1.8,1.4,1.1,0.8,0.6,N
3.93933337,3.175018606,2.753083385,2.388358072,1.683538568,0.769297497,0.569163333,0.453623828,0.342213843,0,0,0,0,0,0,0,0,0,0,0,,52.19,14.05,2.7811,50,2.7311,0,1,2.5,12.8,0,0,0,0,0,3,201,11.5,45,24.7,0,0,0,0,0,0.00,0.00,0.00,0.00,60,89,74,65.5,58,43,22,17,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,3.4,2.9,2.5,2,1.9,1.8,1.7,1.6,1.4,1.4,1.3,1.2,1,0.9,0.9,N
3.656345135,3.427128123,2.975381147,2.484881466,1.914486996,1.113989948,0.893252588,0.608480736,0.270676211,0.142571736,0,0,0,0,0,0,0,0,0,0,,52.19,14.05,2.7811,50,2.7311,0,1,2.5,12.8,0,0,0,0,0,4,339,11.5,45,24.7,0,0,0,0,0,0.00,0.00,0.00,0.00,60,83.5,79,70,60,48,30.2,25,18,9,5.2,0,0,0,0,0,0,0,0,0,0,0,19.7,18.5,17.2,14,10,7.6,5,3.4,2.8,2.6,2.3,2,1.8,1.7,1.6,1.4,1.2,1.1,0.9,N
3.887655831,3.175018606,2.436550791,1.412373398,0.998498865,0.708358978,0.569163333,0.4347484,0.218733569,0,0,0,0,0,0,0,0,0,0,0,,52.19,14.05,2.7811,50,2.7311,0,1,2.5,12.8,0,0,0,0,0,5,272,11.5,45,24.7,0,0,0,0,0,0.00,0.00,0.00,0.00,60,88,74,59,37,27.5,20.5,17,13.5,7.5,0,0,0,0,0,0,0,0,0,0,0,19,14.9,13.6,9.1,6.2,4.5,4.3,3.6,2.8,2.3,2.1,1.9,1.7,1.5,1.4,1.4,1.2,1.1,1,1,N
3.779456184,3.059998234,2.581949081,1.993960928,1.257518778,0.810317398,0.640202061,0.495546629,0.349496317,0.195068396,0,0,0,0,0,0,0,0,0,0,,52.19,14.05,2.7811,50,2.7311,0,1,2.5,12.8,0,0,0,0,0,6,1095,11.5,45,24.7,0,0,0,0,0,0.00,0.10,0.01,1.00,60,85.9,71.7,62,49.7,33.5,23,18.8,15.1,11.2,6.8,0,0,0,0,0,0,0,0,0,0,15.8,12.8,9.3,7,5.7,4.4,3.9,3.3,2.8,2.4,2.2,2,1.8,0,0,0,0,0,0,0,N
2.25601182,1.789662172,1.469384208,1.150594282,0.787391109,0.507505755,0.38971013,0.273703166,0.172230007,0.10834004,0.079938886,0.055994139,0,0,0,0,0,0,0,0,,52.5,21.18,2.7686,80,2.6886,0,0,0,0,0,0,0,0,0,1,365,11.5,0,23,0,0,0,0,0,0.00,0.20,0.01,2.00,0,51,42,35.6,29,21.1,14.6,11.7,8.7,5.9,4,3.1,2.3,0,0,0,0,0,0,0,0,10,7.6,6.6,5.7,4.1,2.9,2.5,2,1.2,0.7,0,0,0,0,0,0,0,0,0,0,SE
3.179486425,2.4045104,1.943159617,1.439895063,0.872673853,0.561854701,0.417677132,0.281224247,0.175717368,0.10834004,0.083023972,0.055994139,0,0,0,0,0,0,0,0,,52.5,21.18,2.7686,80,2.6886,0,0,0,0,0,0,0,0,0,2,365,11.5,0,23,0,0,0,0,0,0.00,0.10,0.00,0.10,0,68,53.8,45,35,23,15.9,12.4,8.9,6,4,3.2,2.3,0,0,0,0,0,0,0,0,12,8.2,6.6,4.8,3.3,2.2,1.8,1.3,0.8,0,0,0,0,0,0,0,0,0,0,0,SE
4.230624813,3.173910446,2.831367962,2.056992592,1.395844141,0.890805721,0.536659697,0.342521986,0.204008181,0.118100072,0.083023972,0.053102765,0,0,0,0,0,0,0,0,,52.5,21.18,2.7686,80,2.6886,0,0,0,0,0,0,0,0,0,3,365,11.5,0,23,0,0,0,0,0,0.02,0.50,0.00,0.50,0,86.4,67.9,61.7,47.2,34.1,23.4,15.3,10.5,6.8,4.3,3.2,2.2,0,0,0,0,0,0,0,0,0,0,19.3,12.4,7.9,4.8,3.6,2.6,1.7,1.1,0.8,0.5,0,0,0,0,0,0,0,0,SE
2.990802327,2.208608833,1.820197512,1.337458088,0.84108959,0.482729742,0.354226138,0.243957766,0.151550376,0.089249601,0.064811041,0,0,0,0,0,0,0,0,0,,52.5,21.18,2.7686,80,2.6886,0,0,0,0,0,0,0,0,0,4,1095,11.5,0,23,0,0,0,0,0,0.00,0.00,0.00,0.00,0,64.6,50.1,42.6,32.9,22.3,14,10.8,7.9,5.3,3.4,2.6,0,0,0,0,0,0,0,0,0,19.3,12.4,10.2,7.6,5,3.3,2.6,2,1.3,0.8,0.5,0,0,0,0,0,0,0,0,0,ME
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.25,21,2.8033,110,2.6933,0,0,0,0,0,0,0,0,1,5,366,12.5,-26.2,20.52,0,0,0,0,0,0.00,0.00,0.00,0.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,12.5,8.7,5.5,3.2,2.5,1.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0E
2.170775249,1.854293489,1.545875312,1.204692203,0.917761954,0.682226351,0.568754018,0.422788259,0.31807136,0.155551046,0.096397853,0.042542342,0.018774804,0,0,0,0,0,0,0,,50.05,354.83,2.1296,107,2.0226,2,1,1.4,19,27.4,0,-30,16,1,1,346,11.198,45,3.27,290,0.5,14,0.041,2.6,0.10,1.00,1.00,10.00,47,56,49,42,34,27,21,18,14,11,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,13.2,12.1,10.8,9.2,7.8,7,6.1,5.5,4.1,3.6,3,2.3,0,0,0,N
2.494480042,1.988994883,1.76530899,1.459381835,1.039270349,0.606225997,0.494947695,0.387384039,0.251002765,0.125438549,0.096397853,0.042542342,0.018774804,0,0,0,0,0,0,0,,50.05,354.83,2.1296,107,2.0226,2,1,1.4,19,27.4,0,-30,16,1,2,357,11.198,45,3.27,290,0.5,14,0.041,2.6,0.02,1.00,0.02,10.00,47,63,52,47,40,30,19,16,13,9,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,15.5,13.7,12,10.1,8.5,7.7,6.8,5.7,4.6,4.2,3.6,2.8,0,0,0,N
2.354911054,1.943934697,1.677004039,1.331106309,1.039270349,0.682226351,0.568754018,0.458651233,0.35246736,0.218430527,0.125438549,0.068647854,0.018774804,0,0,0,0,0,0,0,,50.05,354.83,2.1296,107,2.0226,2,1,1.4,19,27.4,0,-30,16,1,3,340,11.198,45,3.27,290,0.5,14,0.041,2.6,0.20,1.00,0.30,10.00,47,60,51,45,37,30,21,18,15,12,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,15.5,13.7,12.7,11.3,9.7,8,7.7,6.3,5.2,4.2,3.7,3.2,2.5,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.3,357.2,2.2585,60,2.1985,2.5,1,0,0,0,0,0,0,0,1,684,3.95,90,5,275,0,7,0.1,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.5,1.3,1.2,1,0.9,0.8,0.7,0.6,0.5,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.3,357.2,2.2585,60,2.1985,2.5,1,0,0,0,0,0,0,0,2,668,11.75,90,5,275,0,7,0.1,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,10.3,9.3,8,6.2,4.6,3.9,3.3,2.6,2.1,1.8,1.5,1.2,1,0.9,0.7,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.3,357.2,2.2585,60,2.1985,2.5,1,0,0,0,0,0,0,0,3,675,17,90,5,275,0,7,0.1,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,11.1,9.5,8,7.2,6.1,4.8,3.7,3.2,2.7,2.1,1.7,1.4,1.1,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.3,357.2,2.2585,60,2.1985,2.5,1,0,0,0,0,0,0,0,4,138,17,90,5,275,0,7,0.1,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,9.2,7.2,6.3,5.2,4.1,3.3,2.9,2.5,2.1,1.7,1.5,1.1,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.3,357.2,2.2585,60,2.1985,2.5,1,0,0,0,0,0,0,0,5,138,17,90,5,2.5,0,7,0.1,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,9.8,7.6,6.6,5.5,4.2,3.4,2.9,2.5,2.1,1.7,1.5,1.1,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.3,357.2,2.2585,60,2.1985,2.5,1,0,0,0,0,0,0,0,6,292,11.75,90,20,275,0,7,0.1,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,4.6,4.4,4.1,3.1,2.4,2.2,2,1.7,1.4,1.2,1.1,0.8,0.6,0.5,0.3,0.2,0.1,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.3,357.2,2.2585,60,2.1985,2.5,1,0,0,0,0,0,0,0,7,304,17,90,20,275,0,7,0.1,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,8.5,8.1,7.6,6.7,5.3,4.2,3.6,3.1,2.5,2.2,1.9,1.5,1.1,0.9,0.7,0.5,0.3,0.3,0.2,N
